timestamp,ax,ay,az,gx,gy,gz
1745843721,0.967,0.041,0.123,-2.991,1.465,3.54
1745843721,0.995,0.014,0.093,-1.221,19.897,1.343
1745843721,0.981,0.027,0.06,-4.7,-5.92,5.859
1745843721,0.947,0.045,0.095,5.432,8.85,-0.122
1745843721,1.005,0.036,0.075,1.526,7.263,-2.014
1745843721,0.976,0.051,0.086,-7.507,-31.555,10.62
1745843721,0.985,0.053,0.106,7.69,14.709,-5.249
1745843721,0.991,0.018,0.095,2.808,-9.827,4.028
1745843721,0.975,0.042,0.115,3.601,5.676,-0.488
1745843721,0.997,0.023,0.092,2.075,-6.653,2.441
1745843721,0.959,0.05,0.11,3.54,5.249,-0.916
1745843721,1.012,0.034,0.097,6.836,4.517,-5.066
1745843721,1.006,0.013,0.092,0.061,-12.878,2.38
1745843721,1.019,0.028,0.105,5.005,-24.17,1.892
1745843721,1.055,0.018,0.119,2.563,-58.899,10.376
1745843721,0.955,0.09,0.236,11.597,-64.392,8.606
1745843721,0.992,0.044,0.243,21.057,-48.401,2.808
1745843721,0.854,0.043,0.326,10.559,-64.453,10.254
1745843721,0.924,0.028,0.354,14.526,-40.771,-0.671
1745843721,0.872,0.051,0.391,11.963,-83.801,8.606
1745843722,0.905,0.01,0.436,24.841,-83.862,-5.188
1745843722,0.785,0.063,0.54,26.978,-75.562,1.404
1745843722,0.832,0.015,0.565,34.241,-96.13,-3.296
1745843722,0.667,-0.0,0.667,20.264,-92.285,-0.549
1745843722,0.68,-0.014,0.71,37.537,-70.19,-3.54
1745843722,0.664,-0.071,0.729,20.142,-66.65,0.366
1745843722,0.556,-0.04,0.795,18.066,-88.623,3.479
1745843722,0.433,-0.077,0.839,23.682,-60.181,7.141
1745843722,0.492,-0.084,0.86,4.089,-52.124,3.174
1745843722,0.443,-0.087,0.897,8.606,-76.416,-2.563
1745843722,0.345,-0.097,0.88,8.423,-74.28,-5.127
1745843722,0.254,-0.104,0.895,22.156,-59.509,-2.869
1745843722,0.265,-0.149,0.864,12.634,-59.814,-2.136
1745843722,0.12,-0.098,0.881,-3.174,-55.542,0.427
1745843722,0.227,-0.136,0.949,12.695,-74.585,-13.977
1745843722,0.003,-0.136,0.997,19.775,-82.031,-12.085
1745843722,0.064,-0.187,0.957,29.846,-84.412,-21.667
1745843722,-0.17,-0.189,0.978,2.808,-39.185,-10.864
1745843722,-0.188,-0.192,0.948,20.447,-10.01,-2.808
1745843723,-0.066,-0.219,0.946,17.029,31.189,2.075
1745843723,-0.148,-0.22,0.955,4.7,7.874,-1.221
1745843723,0.019,-0.246,0.938,10.742,25.024,-4.028
1745843723,-0.119,-0.181,0.965,-8.972,3.113,-5.127
1745843723,-0.019,-0.239,0.957,17.639,15.747,3.906
1745843723,-0.042,-0.226,0.958,-7.507,4.456,-2.075
1745843723,-0.048,-0.225,0.947,4.211,12.39,-0.183
1745843723,0.021,-0.242,0.926,-3.54,-0.61,-2.869
1745843723,-0.088,-0.2,0.953,0.488,5.798,-0.183
1745843723,-0.02,-0.237,0.952,2.197,-4.456,-2.563
1745843723,-0.035,-0.208,0.963,1.099,6.47,-2.197
1745843723,-0.064,-0.213,0.935,0.549,13.916,2.136
1745843723,-0.013,-0.241,0.927,19.287,48.035,11.292
1745843723,0.044,-0.252,0.962,-11.658,15.259,-3.662
1745843723,-0.009,-0.217,0.98,-11.902,64.453,3.967
1745843723,0.071,-0.29,0.969,-68.42,83.313,3.235
1745843723,0.318,-0.112,0.994,-81.543,118.958,-10.01
1745843723,0.306,-0.085,0.88,-58.228,78.186,-5.432
1745843723,0.44,0.025,0.86,-48.34,77.209,-4.211
1745843724,0.389,0.028,0.802,-28.931,91.98,0.061
1745843724,0.5,0.039,0.753,-15.198,84.656,0.305
1745843724,0.486,0.044,0.735,-27.405,126.16,-7.08
1745843724,0.708,0.055,0.69,-11.963,84.29,-16.235
1745843724,0.693,0.088,0.629,-3.967,93.933,-15.991
1745843724,0.772,0.017,0.537,13.062,57.312,-10.254
1745843724,0.799,0.025,0.543,5.493,67.993,-13.123
1745843724,0.838,0.038,0.513,6.165,63.904,-11.78
1745843724,0.849,0.01,0.474,-5.615,84.351,-12.573
1745843724,0.934,-0.011,0.371,-7.324,77.637,-12.268
1745843724,0.921,-0.02,0.315,-0.793,64.819,-10.376
1745843724,0.952,-0.015,0.262,9.46,42.542,-5.432
1745843724,0.992,-0.003,0.256,13.428,51.27,-9.644
1745843724,0.99,-0.025,0.183,9.888,35.339,-6.226
1745843724,0.959,-0.031,0.177,5.554,24.841,-2.319
1745843724,1.0,-0.062,0.134,-0.427,30.396,-7.446
1745843724,0.968,-0.049,0.119,1.892,12.146,-6.104
1745843724,0.993,-0.03,0.15,3.357,15.137,-5.615
1745843724,1.019,-0.056,0.13,-2.869,6.653,-2.808
1745843724,1.033,-0.045,0.112,-5.615,-2.014,1.77
1745843725,1.026,-0.061,0.069,-4.944,-0.183,0.427
1745843725,1.002,-0.065,0.089,-4.822,-24.902,7.568
1745843725,1.013,-0.054,0.081,2.747,-39.001,11.23
1745843725,1.005,-0.031,0.178,15.808,-66.711,6.836
1745843725,0.973,-0.042,0.288,27.527,-76.904,3.54
1745843725,0.944,-0.041,0.296,4.15,-118.896,8.789
1745843725,0.807,0.014,0.425,14.099,-137.573,9.033
1745843725,0.786,-0.008,0.519,36.682,-88.074,-3.723
1745843725,0.866,-0.08,0.531,39.734,-148.621,0.244
1745843725,0.646,-0.119,0.69,35.217,-143.799,-1.282
1745843725,0.606,-0.121,0.757,32.41,-163.696,-1.648
1745843725,0.422,-0.144,0.858,31.006,-124.329,-5.005
1745843725,0.231,-0.147,0.913,12.573,-107.91,-5.005
1745843725,0.328,-0.146,0.913,15.076,-108.154,-4.761
1745843725,0.227,-0.165,0.91,14.282,-78.857,-8.545
1745843725,0.016,-0.195,0.905,36.133,-77.881,-7.874
1745843725,0.054,-0.242,0.899,27.588,-89.661,-10.376
1745843725,-0.089,-0.259,0.934,20.264,-35.034,0.793
1745843725,-0.066,-0.297,0.91,19.958,-16.541,0.427
1745843726,-0.06,-0.314,0.997,-1.282,17.09,4.15
1745843726,-0.037,-0.295,0.97,-4.456,-6.287,0.916
1745843726,-0.076,-0.242,0.98,-7.629,20.813,4.028
1745843726,-0.035,-0.261,0.935,-7.385,5.798,-0.854
1745843726,0.0,-0.246,0.946,-8.789,8.667,-0.916
1745843726,-0.006,-0.236,0.923,-3.967,9.338,1.343
1745843726,0.001,-0.245,0.915,-2.502,-3.54,1.892
1745843726,-0.044,-0.239,0.936,-1.404,7.263,1.465
1745843726,0.003,-0.235,0.917,-3.601,-0.244,-2.991
1745843726,-0.034,-0.235,0.943,3.601,7.08,-1.953
1745843726,0.021,-0.252,0.926,-0.183,1.953,-4.639
1745843726,0.027,-0.24,0.947,4.395,10.071,-3.54
1745843726,0.016,-0.25,0.943,-2.014,3.601,-6.104
1745843726,0.057,-0.241,0.944,-0.427,2.258,-8.85
1745843726,0.105,-0.203,0.933,-0.183,-51.697,-10.864
1745843726,-0.006,-0.25,0.92,21.301,-85.022,-6.836
1745843726,-0.086,-0.304,0.976,21.79,-155.212,-0.244
1745843726,-0.286,-0.285,0.961,23.56,-160.461,15.198
1745843726,-0.552,-0.308,0.848,21.667,-175.293,18.188
1745843727,-0.546,-0.317,0.705,8.301,-172.302,15.137
1745843727,-0.648,-0.325,0.577,22.4,-149.231,24.597
1745843727,-0.684,-0.36,0.431,42.358,-146.118,22.339
1745843727,-0.827,-0.353,0.341,47.913,-130.005,12.207
1745843727,-0.988,-0.417,0.295,35.767,-118.408,0.122
1745843727,-0.92,-0.439,0.241,38.086,-79.102,-10.193
1745843727,-0.866,-0.443,0.138,23.071,-45.105,-5.92
1745843727,-0.876,-0.466,0.116,23.254,-32.532,0.549
1745843727,-0.954,-0.485,0.123,0.793,-38.208,-4.944
1745843727,-0.913,-0.448,0.077,-4.333,-10.864,0.61
1745843727,-0.905,-0.368,0.04,4.456,-11.353,-1.526
1745843727,-0.895,-0.412,0.071,8.057,-3.54,5.432
1745843727,-0.963,-0.429,0.082,2.563,-6.836,-4.395
1745843727,-0.927,-0.448,0.064,6.226,17.212,-0.549
1745843727,-0.932,-0.463,0.104,-2.258,19.287,-6.104
1745843727,-1.125,-0.432,0.172,-4.028,81.299,12.146
1745843727,-0.821,-0.484,0.134,-17.456,69.336,-11.169
1745843727,-0.95,-0.417,0.263,-7.08,123.901,12.207
1745843727,-0.815,-0.449,0.33,-24.353,115.234,-7.202
1745843728,-0.777,-0.397,0.423,-16.174,135.864,1.343
1745843728,-0.596,-0.366,0.478,-24.109,125.977,3.418
1745843728,-0.661,-0.377,0.589,-6.287,151.611,11.78
1745843728,-0.599,-0.432,0.687,-18.494,147.095,-3.479
1745843728,-0.401,-0.4,0.735,-30.884,134.888,-14.465
1745843728,-0.405,-0.341,0.789,-40.222,84.167,-16.052
1745843728,-0.246,-0.257,0.822,-13.611,128.357,0.244
1745843728,-0.138,-0.25,0.948,-0.549,81.238,2.502
1745843728,0.005,-0.323,0.922,3.235,95.093,13.306
1745843728,-0.097,-0.287,0.898,-14.404,88.562,21.729
1745843728,0.101,-0.258,0.887,-5.432,61.951,20.874
1745843728,-0.002,-0.271,0.917,-18.127,64.392,12.329
1745843729,0.072,-0.254,0.934,17.578,-82.52,-2.991
1745843729,-0.115,-0.243,0.936,12.329,-122.681,-5.249
1745843729,-0.205,-0.279,0.921,24.109,-127.014,-1.465
1745843729,-0.312,-0.359,0.879,12.817,-143.066,-3.296
1745843729,-0.416,-0.338,0.855,16.663,-118.835,0.916
1745843729,-0.436,-0.343,0.749,1.77,-126.221,1.892
1745843729,-0.514,-0.318,0.687,8.484,-137.207,10.193
1745843729,-0.62,-0.375,0.612,9.094,-136.108,11.658
1745843729,-0.698,-0.359,0.518,5.249,-154.724,7.446
1745843729,-0.818,-0.376,0.423,12.573,-134.521,11.047
1745843730,-0.947,-0.356,0.336,17.029,-123.474,10.925
1745843730,-0.986,-0.376,0.265,20.813,-99.182,4.028
1745843730,-0.944,-0.363,0.163,17.578,-60.242,1.282
1745843730,-0.875,-0.365,0.061,13.794,-65.613,-4.883
1745843730,-0.829,-0.435,0.014,22.4,-47.668,9.46
1745843730,-0.988,-0.45,0.053,13.794,-44.189,5.615
1745843730,-1.039,-0.449,0.04,7.141,-13.977,2.502
1745843730,-0.962,-0.421,0.003,-10.864,-16.052,-12.878
1745843730,-0.976,-0.348,0.004,-6.042,4.272,0.244
1745843730,-0.95,-0.379,-0.026,-7.935,-11.353,-5.981
1745843730,-0.994,-0.358,-0.041,6.47,14.282,6.531
1745843730,-0.975,-0.396,-0.014,-2.136,11.23,-5.859
1745843730,-1.082,-0.339,0.064,21.484,101.624,15.32
1745843730,-1.066,-0.459,0.183,0.366,117.371,-9.155
1745843730,-0.835,-0.43,0.194,-15.869,95.581,-13.977
1745843730,-0.684,-0.415,0.282,1.77,137.512,5.554
1745843730,-0.935,-0.397,0.397,-22.583,151.489,4.333
1745843730,-0.772,-0.422,0.43,-21.79,139.465,-3.662
1745843730,-0.786,-0.365,0.528,-19.836,173.584,10.437
1745843731,-0.536,-0.33,0.614,-28.931,154.541,2.869
1745843731,-0.373,-0.337,0.643,-12.695,189.575,12.329
1745843731,-0.265,-0.264,0.769,-13.123,111.938,-0.488
1745843731,-0.287,-0.321,0.921,15.503,112.976,0.183
1745843731,-0.138,-0.412,0.913,-20.02,119.202,-2.319
1745843731,0.011,-0.31,0.906,-27.161,100.403,7.446
1745843731,0.227,-0.27,0.844,-65.308,106.506,21.606
1745843731,0.072,-0.106,0.984,-17.334,6.226,-4.944
1745843732,0.217,-0.187,0.958,-61.523,10.803,-1.77
1745843732,0.018,-0.122,0.947,-85.205,16.296,-5.371
1745843732,0.264,-0.022,0.975,-93.262,-29.114,0.793
1745843732,-0.022,0.087,0.923,-112.427,-9.949,-5.432
1745843732,0.067,0.164,0.842,-131.836,-16.113,-2.075
1745843732,-0.006,0.376,0.853,-135.742,-13.0,6.47
1745843732,0.022,0.464,0.883,-78.796,9.521,1.648
1745843732,0.076,0.456,0.821,-70.801,3.601,2.38
1745843732,0.011,0.514,0.839,-64.27,1.404,9.399
1745843732,0.082,0.631,0.809,-67.566,-7.202,10.803
1745843732,0.042,0.651,0.768,-55.237,12.146,3.54
1745843733,0.032,0.675,0.709,-39.917,0.977,8.362
1745843733,0.111,0.703,0.658,-20.691,0.0,5.615
1745843733,0.069,0.652,0.69,-41.931,6.592,5.554
1745843733,0.015,0.735,0.658,-15.808,10.376,1.892
1745843733,0.059,0.725,0.604,-8.362,-3.235,4.456
1745843733,0.021,0.772,0.604,-3.296,6.958,-0.671
1745843733,-0.001,0.63,0.571,-1.831,5.432,-1.526
1745843733,0.046,0.796,0.638,2.625,5.005,-2.075
1745843733,0.034,0.66,0.629,7.69,7.446,-6.165
1745843733,0.054,0.783,0.667,19.653,-1.038,-2.197
1745843733,0.067,0.687,0.625,27.832,12.512,-8.118
1745843733,0.071,0.687,0.646,37.598,2.136,-8.057
1745843733,0.035,0.627,0.678,81.787,-10.864,-9.46
1745843733,0.16,0.649,0.806,75.317,-13.916,-5.432
1745843733,0.043,0.509,0.771,77.393,11.658,-7.202
1745843733,0.011,0.412,0.812,88.318,-10.864,1.099
1745843733,0.141,0.496,0.928,65.796,-6.714,8.728
1745843733,-0.011,0.36,0.839,119.873,-11.536,-5.92
1745843733,0.188,0.258,0.909,85.754,-16.968,1.038
1745843734,-0.09,0.199,0.943,127.93,-25.146,-0.366
1745843734,0.083,-0.022,0.957,105.286,23.315,1.831
1745843734,0.035,-0.058,0.967,101.318,-24.292,10.681
1745843734,0.041,-0.182,0.961,86.853,15.198,15.137
1745843734,0.045,-0.207,0.951,63.538,6.897,16.296
1745843734,0.072,-0.273,0.928,45.593,16.846,8.484
1745843734,0.104,-0.275,0.946,20.508,0.122,9.521
1745843734,0.042,-0.293,0.938,18.372,16.296,3.601
1745843734,0.118,-0.315,0.923,8.24,-6.042,-0.488
1745843734,0.077,-0.306,0.947,-6.592,5.981,-0.916
1745843734,0.071,-0.292,0.924,-0.061,-7.019,-2.075
1745843734,0.062,-0.285,0.933,-2.075,18.127,2.014
1745843734,0.076,-0.282,0.91,5.249,-5.493,-0.977
1745843734,0.019,-0.334,0.922,0.488,0.183,-1.587
1745843734,0.083,-0.301,0.927,-2.38,-3.784,-2.625
1745843734,0.098,-0.289,0.932,4.456,1.648,0.793
1745843734,0.078,-0.309,0.934,-5.127,3.174,-0.061
1745843734,0.073,-0.288,0.927,-3.723,-0.061,-0.305
1745843734,0.104,-0.294,0.936,-10.498,4.883,-0.488
1745843735,0.114,-0.308,0.937,-35.522,-0.671,-0.366
1745843735,0.132,-0.283,0.928,-95.581,-13.245,-10.681
1745843735,0.035,-0.096,0.983,-139.832,-5.676,-15.686
1745843735,0.062,0.043,0.98,-103.394,10.254,-7.629
1745843735,0.116,0.091,0.945,-111.084,15.442,-4.333
1745843735,0.091,0.189,0.945,-118.408,-23.804,4.15
1745843735,0.088,0.311,0.922,-141.479,4.944,0.0
1745843735,0.021,0.52,0.856,-108.032,1.587,6.775
1745843735,0.1,0.51,0.77,-68.359,16.907,4.7
1745843735,0.07,0.533,0.766,-59.509,-2.197,11.536
1745843735,0.073,0.612,0.75,-56.641,-3.113,11.841
1745843735,0.069,0.62,0.723,-60.608,3.784,8.24
1745843735,0.047,0.64,0.668,-45.776,-5.31,7.874
1745843735,0.011,0.684,0.656,-28.809,6.775,5.066
1745843735,0.045,0.75,0.664,-31.25,-6.897,10.864
1745843735,0.035,0.665,0.615,-32.41,13.367,2.075
1745843735,0.018,0.763,0.593,-24.963,5.798,6.775
1745843735,0.051,0.758,0.581,-21.24,8.789,3.479
1745843735,0.013,0.81,0.544,4.578,6.836,-2.014
1745843736,0.027,0.75,0.541,17.273,-1.099,-4.028
1745843736,0.089,0.853,0.58,65.796,-10.437,-11.169
1745843736,0.053,0.81,0.681,141.846,-16.113,-18.188
1745843736,0.141,0.564,0.75,52.429,0.0,-8.545
1745843736,-0.007,0.634,0.829,76.477,-14.587,-4.211
1745843736,0.172,0.48,0.828,59.998,21.362,-8.24
1745843736,0.007,0.56,0.851,105.408,-17.761,10.925
1745843736,0.148,0.331,0.85,108.704,9.705,-1.648
1745843736,-0.094,0.333,0.885,94.849,6.348,13.611
1745843736,0.172,0.179,0.908,95.642,-13.55,2.38
1745843736,-0.035,0.169,0.983,104.858,11.841,11.292
1745843736,0.01,0.015,0.939,127.502,13.794,10.01
1745843736,0.228,-0.151,0.927,123.474,34.485,29.175
1745843736,0.105,-0.19,0.906,131.958,-41.931,16.174
1745843736,0.097,-0.393,0.92,67.383,22.827,11.108
1745843736,0.19,-0.411,0.952,-5.127,-30.457,-13.733
1745843736,-0.027,-0.328,0.968,-19.592,3.235,-10.193
1745843736,0.174,-0.319,0.934,-15.747,11.108,-2.808
1745843736,0.075,-0.283,0.928,-12.634,3.296,-3.906
1745843737,0.093,-0.269,0.937,-5.127,-3.906,0.854
1745843737,0.07,-0.268,0.93,-4.395,7.324,-0.488
1745843737,0.097,-0.26,0.94,-3.967,-3.296,0.183
1745843737,0.057,-0.243,0.939,12.207,5.798,4.517
1745843737,0.102,-0.278,0.936,24.109,-7.019,10.01
1745843737,0.071,-0.322,0.941,13.245,-4.333,5.737
1745843737,0.107,-0.304,0.919,8.362,-6.042,5.371
1745843737,0.062,-0.304,0.952,9.46,-13.611,7.507
1745843737,0.069,-0.328,0.943,12.207,-10.132,9.644
1745843737,0.047,-0.303,0.908,8.301,-6.714,8.972
1745843737,0.019,-0.264,0.921,21.606,-0.305,9.216
1745843737,0.071,-0.33,0.925,60.73,-9.399,17.883
1745843737,0.025,-0.398,0.857,71.045,-10.681,17.883
1745843737,0.035,-0.444,0.852,87.952,2.869,15.259
1745843737,0.09,-0.548,0.78,121.948,24.902,17.883
1745843737,0.222,-0.651,0.661,123.23,11.108,12.146
1745843737,0.081,-0.754,0.597,156.677,44.8,30.518
1745843737,0.14,-0.831,0.504,158.569,43.518,22.278
1745843737,0.232,-0.96,0.347,172.485,75.684,24.109
1745843737,0.254,-1.023,0.188,130.493,22.217,29.602
1745843738,0.363,-1.058,0.12,85.754,20.447,0.549
1745843738,0.185,-0.934,0.109,72.937,10.132,3.113
1745843738,0.311,-0.923,0.007,54.626,-3.601,-3.601
1745843738,0.334,-0.99,-0.012,48.462,1.892,3.723
1745843738,0.254,-0.989,-0.062,47.607,23.804,23.56
1745843738,0.256,-0.913,-0.103,19.165,15.32,19.226
1745843738,0.293,-0.938,-0.19,22.461,1.465,-2.991
1745843738,0.249,-1.035,-0.16,30.64,-4.7,-5.249
1745843738,0.266,-1.086,-0.082,-2.258,10.559,10.925
1745843738,0.328,-1.023,-0.106,-6.592,3.113,10.559
1745843738,0.251,-0.971,-0.068,-41.077,9.949,2.258
1745843738,0.428,-0.981,-0.054,-77.148,-50.537,-32.898
1745843738,0.419,-1.098,0.031,-154.907,-33.142,-30.09
1745843738,0.279,-0.959,0.128,-182.617,-30.151,-23.438
1745843738,0.358,-0.975,0.209,-190.674,-98.206,-35.278
1745843738,0.168,-0.728,0.469,-179.199,-19.287,-17.273
1745843738,-0.025,-0.766,0.557,-132.751,-20.142,-11.292
1745843738,0.319,-0.681,0.681,-120.056,-8.179,-6.226
1745843738,-0.022,-0.567,0.755,-127.747,-19.653,-11.536
1745843739,0.136,-0.488,0.832,-113.525,-64.697,-38.025
1745843739,-0.044,-0.353,0.939,-116.089,-53.894,-49.622
1745843739,-0.056,-0.328,0.934,-90.942,-44.495,-33.386
1745843739,-0.009,-0.266,0.957,-52.551,21.973,-16.541
1745843739,-0.131,-0.169,0.943,-52.856,-16.174,-18.677
1745843739,-0.062,-0.116,0.945,-41.931,8.972,-18.25
1745843739,-0.121,-0.105,0.943,-6.714,35.889,-6.165
1745843739,0.051,-0.101,0.953,-10.864,14.709,-3.296
1745843739,-0.057,-0.064,1.042,-5.676,3.601,-9.705
1745843739,0.059,-0.12,0.991,-4.578,11.108,-7.874
1745843739,0.027,-0.103,0.959,-8.545,-1.526,-3.479
1745843739,-0.002,-0.09,0.937,3.418,2.686,2.747
1745843739,0.015,-0.067,0.948,0.916,-2.502,3.174
1745843739,0.052,-0.112,0.951,9.888,5.554,2.136
1745843739,-0.044,-0.087,0.988,0.549,-0.244,2.441
1745843739,0.028,-0.088,0.998,9.583,10.376,3.479
1745843739,-0.006,-0.088,1.001,12.817,16.052,5.066
1745843739,0.044,-0.106,0.978,27.161,17.7,7.996
1745843739,0.005,-0.1,0.969,61.951,15.32,16.541
1745843740,0.023,-0.188,0.879,93.567,-4.944,19.653
1745843740,-0.001,-0.223,0.912,147.766,32.043,40.833
1745843740,0.259,-0.791,0.525,129.395,20.569,9.827
1745843740,0.207,-0.785,0.302,136.597,29.785,-2.014
1745843740,0.398,-0.966,0.231,139.343,30.029,5.493
1745843740,0.383,-1.022,0.253,125.183,21.423,7.812
1745843740,0.374,-0.988,0.171,110.596,38.025,11.902
1745843740,0.332,-1.004,0.139,82.153,10.193,14.221
1745843740,0.343,-0.849,-0.151,51.697,36.316,28.87
1745843740,0.474,-0.895,-0.119,63.782,-19.836,-26.184
1745843740,0.338,-0.901,-0.041,31.555,-16.235,-20.081
1745843740,0.406,-0.983,-0.09,19.287,-2.991,0.244
1745843740,0.221,-0.956,-0.107,-4.211,-12.451,-1.16
1745843740,0.334,-1.015,-0.112,-4.028,-7.935,-0.671
1745843740,0.286,-1.033,-0.097,-16.174,-8.484,-5.371
1745843740,0.341,-1.079,-0.079,-29.907,-4.517,-4.456
1745843741,0.288,-1.022,-0.027,-44.739,-0.122,3.845
1745843741,0.384,-1.045,-0.008,-82.458,-36.011,-11.353
1745843741,0.293,-0.943,0.023,-128.052,-26.306,-17.944
1745843741,0.268,-0.864,0.099,-155.151,-22.461,-23.499
1745843741,0.338,-0.759,0.189,-149.353,-15.564,-17.456
1745843741,0.186,-0.8,0.41,-96.619,4.578,0.671
1745843741,0.393,-0.872,0.528,-123.291,-14.221,-0.549
1745843741,0.278,-0.76,0.618,-174.5,-67.932,-32.41
1745843741,0.046,-0.471,0.816,-154.541,-85.022,-33.813
1745843741,0.098,-0.468,0.894,-118.652,-51.636,-37.048
1745843741,0.132,-0.453,0.878,-94.971,-16.296,-37.842
1745843741,-0.148,-0.262,0.985,-101.318,-44.556,-31.25
1745843741,0.194,-0.303,0.94,-55.725,-5.432,-27.405
1745843741,-0.365,-0.107,0.985,-69.641,-18.982,-27.588
1745843741,0.018,-0.07,0.978,-6.714,17.883,-15.747
1745843741,-0.08,-0.153,0.937,-2.93,13.855,-7.141
1745843741,-0.041,-0.134,0.981,-6.042,-24.597,-2.869
1745843741,-0.014,-0.165,0.967,10.193,3.723,2.319
1745843741,-0.077,-0.149,0.96,-0.793,-11.536,1.465
1745843741,-0.062,-0.139,0.95,3.296,0.671,0.977
1745843742,-0.043,-0.154,0.947,0.366,0.916,-3.418
1745843742,-0.038,-0.14,0.95,6.775,15.198,-0.854
1745843742,-0.042,-0.166,0.966,1.709,-7.568,-2.441
1745843742,-0.004,-0.167,0.971,1.648,2.136,-1.587
1745843742,-0.084,-0.155,0.983,-3.052,-6.287,-1.526
1745843742,-0.038,-0.147,0.974,1.831,2.014,-0.183
1745843742,-0.038,-0.166,0.955,-1.831,-2.686,0.0
1745843742,-0.027,-0.156,0.952,-0.671,3.967,0.732
1745843742,-0.079,-0.139,0.955,0.122,13.245,2.014
1745843742,-0.001,-0.147,0.959,-2.014,13.428,-0.244
1745843742,-0.048,-0.134,0.952,4.944,7.385,1.221
